marca_id;categoria_id;codigo_interno;nombre;descripcion;unidad_medida;peso_unitario;volumen_unitario;stock_minimo;unidades_caja;codigo_ean
1;2;101199;REXONA DEO ROLLON AP BAMBOO 6X2X53G;REXONA DEO ROLLON AP BAMBOO 6X2X53G;UND;0.106;0.000106;0;6;7702010000000
1;2;101253;REXONA DEO STI AP COTTON 6X2X50G;REXONA DEO STI AP COTTON 6X2X50G;UND;0.1;0.0001;0;6;7702010000000
1;3;119349;PONDS CR H 24X100G;PONDS CR H 24X100G;UND;0.1;0.0001;0;24;7501060000000
1;3;124381;PONDS CR C ORIGINAL 12X45GR;PONDS CR C ORIGINAL 12X45GR;UND;0.045;0.000045;0;12;7501060000000
1;3;124443;PONDS CR BIOHIDRATANTE 12X50GR;PONDS CR BIOHIDRATANTE 12X50GR;UND;0.05;0.00005;0;12;7501060000000
1;3;124451;PONDS CR CLARANT B3 GRASA 12X50G;PONDS CR CLARANT B3 GRASA 12X50G;UND;0.05;0.00005;0;12;7501060000000
1;3;124452;PONDS CR CLARANT B3 SECA 12X50GR;PONDS CR CLARANT B3 SECA 12X50GR;UND;0.05;0.00005;0;12;7501060000000
1;3;124475;PONDS CR BIOHIDRATANTE 12X100G;PONDS CR BIOHIDRATANTE 12X100G;UND;0.1;0.0001;0;12;7501060000000
1;3;124528;PONDS CR C PEPINO 12X50G;PONDS CR C PEPINO 12X50G;UND;0.05;0.00005;0;12;7501060000000
1;3;124537;PONDS CR H 12X50G;PONDS CR H 12X50G;UND;0.05;0.00005;0;12;7501060000000
1;3;124542;PONDS CR REJUVENESS 12X50G;PONDS CR REJUVENESS 12X50G;UND;0.05;0.00005;0;12;7501060000000
1;2;126905;DOVE BODY WASH DEEP MOISTURE 6X12OZ;DOVE BODY WASH DEEP MOISTURE 6X12OZ;UND;0.357;0.000357;0;6;11111124127
1;3;133599;PONDS CR REJUVENESS 12X100G;PONDS CR REJUVENESS 12X100G;UND;0.1;0.0001;0;12;7501060000000
1;3;136902;PONDS CR S HUMECTANTE NUTRITIVA 12X200G;PONDS CR S HUMECTANTE NUTRITIVA 12X200G;UND;0.2;0.0002;0;12;7501060000000
1;3;138368;PONDS CR H HUMECTANTE 12X100G;PONDS CR H HUMECTANTE 12X100G;UND;0.1;0.0001;0;12;7501060000000
1;3;138399;PONDS CR C ORIGINAL 12X95G;PONDS CR C ORIGINAL 12X95G;UND;0.095;0.000095;0;12;7501060000000
1;3;138404;PONDS CR C PEPINO 12X100G;PONDS CR C PEPINO 12X100G;UND;0.1;0.0001;0;12;7501060000000
1;3;138407;PONDS CR S HIDRATANTE NUTRITIVA 12X100G;PONDS CR S HIDRATANTE NUTRITIVA 12X100G;UND;0.1;0.0001;0;12;7501060000000
1;3;138409;PONDS CR CLARANT B3 GRASA 12X100G;PONDS CR CLARANT B3 GRASA 12X100G;UND;0.1;0.0001;0;12;7501060000000
1;3;138415;PONDS CR CLARANT B3 SECA 12X100G;PONDS CR CLARANT B3 SECA 12X100G;UND;0.1;0.0001;0;12;7501060000000
1;2;174965;REXONA DEO STI AP V8 6X2X50G;REXONA DEO STI AP V8 6X2X50G;UND;0.1;0.0001;0;6;7702010000000
1;4;174980;FRUCO SSA SOYA/CARNE 8X465ML+SSA NEGRA;FRUCO SSA SOYA/CARNE 8X465ML+SSA NEGRA;UND;0.535;0.000535;0;8;7702050000000
1;2;194532;REXONA DEO ROLLON INVISIBLE 12X50ML;REXONA DEO ROLLON INVISIBLE 12X50ML;UND;0.053;0.000053;0;12;78925472
1;2;223622;DOVE JAB REGULAR BLANCO 8X12X90GR;DOVE JAB REGULAR BLANCO 8X12X90GR;UND;1.08;0.00108;0;8;7411000000000
1;4;45206;FRUCO SSA CHINA 24X150ML;FRUCO SSA CHINA 24X150ML;UND;0.17;0.00017;0;24;7702050000000
1;4;45214;MAIZENA FECULA MAIZ 80X90GR;MAIZENA FECULA MAIZ 80X90GR;UND;0.09;0.00009;0;80;7702050000000
1;3;554255;PONDS FLAWLESS R BB CR MEDIUM 12X25G;PONDS FLAWLESS R BB CR MEDIUM 12X25G;UND;0.026;0.000026;0;12;7506310000000
1;2;557831;REXONA DEO ROLLON AP V8 6X30ML;REXONA DEO ROLLON AP V8 6X30ML;UND;0.032;0.000032;0;6;78930841
1;2;565313;AXE DEO AER BS DARK TEMPT 12X96G/150ML;AXE DEO AER BS DARK TEMPT 12X96G/150ML;UND;0.096;0.000096;0;12;7791290000000
1;2;565316;AXE DEO AER BS EXCITE 12X96G/150ML;AXE DEO AER BS EXCITE 12X96G/150ML;UND;0.096;0.000096;0;12;7791290000000
1;2;565344;AXE DEO AER AP DARK TEMPT 12X90G/152ML;AXE DEO AER AP DARK TEMPT 12X90G/152ML;UND;0.09;0.00009;0;12;7791290000000
1;2;565346;AXE DEO AER AP EXCITE 12X90G/152ML;AXE DEO AER AP EXCITE 12X90G/152ML;UND;0.09;0.00009;0;12;7791290000000
1;2;565804;DOVE DEO STICK INVISIBLE DRY FM 12X50G;DOVE DEO STICK INVISIBLE DRY FM 12X50G;UND;0.05;0.00005;0;12;75046224
1;2;566691;DOVE JAB KAR Y VAINILLA 48X90G;DOVE JAB KAR Y VAINILLA 48X90G;UND;0.09;0.00009;0;48;7891150000000
1;2;566701;DOVE JAB BLANCO 48X90G;DOVE JAB BLANCO 48X90G;UND;0.09;0.00009;0;48;7898420000000
1;2;566718;LUX JAB BRISA FLORAL 16X3X125G;LUX JAB BRISA FLORAL 16X3X125G;UND;0.375;0.000375;0;16;7702190000000
1;2;566732;AXE DEO AER AP GOLD TEMPT 12X90G/152ML;AXE DEO AER AP GOLD TEMPT 12X90G/152ML;UND;0.09;0.00009;0;12;7791290000000
1;2;566733;LUX JAB SUAVIDAD DE PETALOS 16X3X125G;LUX JAB SUAVIDAD DE PETALOS 16X3X125G;UND;0.375;0.000375;0;16;7702190000000
1;2;566746;LUX JAB MAGICAL SPELL 16X3X125G;LUX JAB MAGICAL SPELL 16X3X125G;UND;0.375;0.000375;0;16;7702190000000
1;2;566751;LUX JAB TOQUE DE VAINILLA 16X3X125G;LUX JAB TOQUE DE VAINILLA 16X3X125G;UND;0.375;0.000375;0;16;7702190000000
1;2;572036;REXONA DEO STI AP COTTON 12X50G;REXONA DEO STI AP COTTON 12X50G;UND;0.05;0.00005;0;12;78084117
1;4;573794;MAIZENA REG FECULA 24X720G;MAIZENA REG FECULA 24X720G;UND;0.72;0.00072;0;24;7501010000000
1;4;573795;MAIZENA FECULA MAIZ 80X90G;MAIZENA FECULA MAIZ 80X90G;UND;0.09;0.00009;0;80;7702050000000
1;5;573798;MAIZENA NATILLA COCO 20X300G;MAIZENA NATILLA COCO 20X300G;UND;0.3;0.0003;0;20;7702050000000
1;4;573799;MAIZENA CEREAL BEBES 20X280G;MAIZENA CEREAL BEBES 20X280G;UND;0.28;0.00028;0;20;7702050000000
1;4;573800;MAIZENA CEREAL TRADIC 40X300G;MAIZENA CEREAL TRADIC 40X300G;UND;0.3;0.0003;0;40;7702050000000
1;5;573801;MAIZENA NATILLA AREQUIPE 20X300G;MAIZENA NATILLA AREQUIPE 20X300G;UND;0.3;0.0003;0;20;7702050000000
1;4;573802;MAIZENA YUCARINA 20X300G;MAIZENA YUCARINA 20X300G;UND;0.3;0.0003;0;20;7702050000000
1;4;573821;MAIZENA FECULA MAIZ 40X380G;MAIZENA FECULA MAIZ 40X380G;UND;0.38;0.00038;0;40;7702050000000
1;5;573823;MAIZENA BUNUELO 20X800G;MAIZENA BUNUELO 20X800G;UND;0.8;0.0008;0;20;7702050000000
1;4;574906;FRUCO SSA CHINA 24X150ML;FRUCO SSA CHINA 24X150ML;UND;0.17;0.00017;0;24;7702050000000
1;4;574907;FRUCO SSA INGLESA 24X155ML;FRUCO SSA INGLESA 24X155ML;UND;0.17;0.00017;0;24;7702050000000
1;4;574908;FRUCO SSA BARBECUE 24X257ML;FRUCO SSA BARBECUE 24X257ML;UND;0.29;0.00029;0;24;7702050000000
1;4;574909;FRUCO SSA CARNE 24X254ML;FRUCO SSA CARNE 24X254ML;UND;0.285;0.000285;0;24;7702050000000
1;4;574910;FRUCO SSA TOM DOYP 24X400G;FRUCO SSA TOM DOYP 24X400G;UND;0.4;0.0004;0;24;7702050000000
1;4;574915;FRUCO SSA CARNE 24X156ML;FRUCO SSA CARNE 24X156ML;UND;0.175;0.000175;0;24;7702050000000
1;4;574922;FRUCO SALSA SOYA 24X154ML;FRUCO SALSA SOYA 24X154ML;UND;0.185;0.000185;0;24;7702050000000
1;4;574923;FRUCO SSA AJI 24X157ML;FRUCO SSA AJI 24X157ML;UND;0.17;0.00017;0;24;7702050000000
1;4;574924;FRUCO VINAGRE FRUTAS 24X500ML;FRUCO VINAGRE FRUTAS 24X500ML;UND;0.501;0.000501;0;24;7702050000000
1;4;574925;FRUCO VINAGRE BLANCO 24X500ML;FRUCO VINAGRE BLANCO 24X500ML;UND;0.501;0.000501;0;24;7702050000000
1;4;574928;FRUCO SSA LISTA ROSADA DOYP 12X180G;FRUCO SSA LISTA ROSADA DOYP 12X180G;UND;0.18;0.00018;0;12;7702050000000
1;4;574929;FRUCO SSA TOM BAJA CALORIAS DOYP24X180G;FRUCO SSA TOM BAJA CALORIAS DOYP24X180G;UND;0.18;0.00018;0;24;7702050000000
1;4;574930;FRUCO SSA TOM BAJA CALORIAS DOYP24X380G;FRUCO SSA TOM BAJA CALORIAS DOYP24X380G;UND;0.38;0.00038;0;24;7702050000000
1;4;574931;FRUCO SALSA NEGRA 24X155ML;FRUCO SALSA NEGRA 24X155ML;UND;0.175;0.000175;0;24;7702050000000
1;4;574932;FRUCO MOST DOYP 12X200G;FRUCO MOST DOYP 12X200G;UND;0.2;0.0002;0;12;7702050000000
1;4;574935;FRUCO SALSA TOMATE 24X250G;FRUCO SALSA TOMATE 24X250G;UND;0.25;0.00025;0;24;7702050000000
1;4;574936;FRUCO SSA TOMATE 12X650G;FRUCO SSA TOMATE 12X650G;UND;0.65;0.00065;0;12;7702050000000
1;4;574937;FRUCO SALSA TOMATE 24X400G;FRUCO SALSA TOMATE 24X400G;UND;0.4;0.0004;0;24;7702050000000
1;4;574939;FRUCO SALSA TOM PARRI BBQ DOYP 24X180G;FRUCO SALSA TOM PARRI BBQ DOYP 24X180G;UND;0.18;0.00018;0;24;7702050000000
1;4;574940;FRUCO SALSA TOM PARRI BBQ DOYP 24X380G;FRUCO SALSA TOM PARRI BBQ DOYP 24X380G;UND;0.38;0.00038;0;24;7702050000000
1;4;574976;FRUCO SALSA TOMATE DOYP 24X600G;FRUCO SALSA TOMATE DOYP 24X600G;UND;0.6;0.0006;0;24;7702050000000
1;5;575223;SUMAIZ NATILLA 20X340G;SUMAIZ NATILLA 20X340G;UND;0.34;0.00034;0;20;7702050000000
1;4;575231;DELMAIZ FECULA MAIZ 100X90G;DELMAIZ FECULA MAIZ 100X90G;UND;0.09;0.00009;0;100;7702050000000
1;4;575930;KNORR CDO GAL 48X8X11G;KNORR CDO GAL 48X8X11G;UND;0.088;0.000088;0;48;7702050000000
1;4;576027;MAIZENA COLADA MIX 18X18X30G;MAIZENA COLADA MIX 18X18X30G;UND;0.54;0.00054;0;18;7702050000000
1;4;5760271;MAIZENA COLADA MIX - SACHET X30G;MAIZENA COLADA MIX - SACHET X30G;UND;0.03;0.00003;0;324;7702050000000
1;6;576513;CRESO LIMP PINOL 12X850ML;CRESO LIMP PINOL 12X850ML;UND;0.854;0.000854;0;12;7591110000000
1;6;576514;CRESO LIMP PINOL 24X500ML;CRESO LIMP PINOL 24X500ML;UND;0.503;0.000503;0;24;7591110000000
1;6;576515;COCO JAB 25X200G;COCO JAB 25X200G;UND;0.2;0.0002;0;25;7702190000000
1;6;576516;COCO JAB 25X300G;COCO JAB 25X300G;UND;0.3;0.0003;0;25;7702190000000
1;6;576518;COCO DT LIQ 12X900CC;COCO DT LIQ 12X900CC;UND;0.916;0.000916;0;12;7702190000000
1;6;576519;MIMOSIN SUAVIZ FLORAL 6X2L;MIMOSIN SUAVIZ FLORAL 6X2L;UND;2;0.002;0;6;7702190000000
1;6;576522;MIMOSIN SUAVIZ FLORAL 12X1L;MIMOSIN SUAVIZ FLORAL 12X1L;UND;0.99;0.00099;0;12;7702190000000
1;6;576526;PURO JAB NAT FUERZA AZUL 25X350G;PURO JAB NAT FUERZA AZUL 25X350G;UND;0.35;0.00035;0;25;7702190000000
1;6;576531;FAB JAB MULTIUSOS LIMON NSD 48X300G;FAB JAB MULTIUSOS LIMON NSD 48X300G;UND;0.3;0.0003;0;48;7702190000000
1;6;576532;FAB JAB MULTIUSO FLORAL NSD 48X300G;FAB JAB MULTIUSO FLORAL NSD 48X300G;UND;0.3;0.0003;0;48;7702190000000
1;6;576535;PURO JAB AZUL 24X3X235G;PURO JAB AZUL 24X3X235G;UND;0.705;0.000705;0;24;7702190000000
1;6;576537;PURO JAB FUERZA SOL 24X3X235G;PURO JAB FUERZA SOL 24X3X235G;UND;0.705;0.000705;0;24;7702190000000
1;6;576544;FAB JAB MULTIUSOS LIMON NSD 48X240G;FAB JAB MULTIUSOS LIMON NSD 48X240G;UND;0.24;0.00024;0;48;7702190000000
1;6;576568;LAVOMATIC POLVO FLORAL 28X450G;LAVOMATIC POLVO FLORAL 28X450G;UND;0.45;0.00045;0;28;7702190000000
1;6;576616;CRESO LIMP ULTRA 24X500ML;CRESO LIMP ULTRA 24X500ML;UND;0.505;0.000505;0;24;7591110000000
1;2;576931;REXONA EFFICIENT TALCO 24X200G PRM;REXONA EFFICIENT TALCO 24X200G PRM;UND;0.26;0.00026;0;24;7702010000000
1;6;577454;COCO DT LIQ REGULAR DOYPACK 12X300ML;COCO DT LIQ REGULAR DOYPACK 12X300ML;UND;0.306;0.000306;0;12;7702010000000
1;6;577465;LAVOMATIC DT LIQ REGULAR DOYPACK12X300ML;LAVOMATIC DT LIQ REGULAR DOYPACK12X300ML;UND;0.311;0.000311;0;12;7702010000000
1;6;577470;FAB DT LIQ REGULAR DOYPACK 12X300ML;FAB DT LIQ REGULAR DOYPACK 12X300ML;UND;0.311;0.000311;0;12;7702010000000
1;2;579431;REXONA DEO ROLLON AP BAMBOO 12X50ML;REXONA DEO ROLLON AP BAMBOO 12X50ML;UND;0.053;0.000053;0;12;78924345
1;2;581824;REXONA DEO CR SOFT SOLID SPT STR12X3X48G;REXONA DEO CR SOFT SOLID SPT STR12X3X48G;UND;0.144;0.000144;0;12;7702010000000
1;6;582074;VEL ROSITA LIQ DOYP 8X1.8L;VEL ROSITA LIQ DOYP 8X1.8L;UND;1.863;0.001863;0;8;7702190000000
1;4;582094;FRUCO MAY DOYP 6X2X600G;FRUCO MAY DOYP 6X2X600G;UND;1.2;0.0012;0;6;7702050000000
1;6;586403;COCO JAB 4X12X300G;COCO JAB 4X12X300G;UND;3.6;0.0036;0;4;7702190000000
1;4;586406;FRUCO SSA MAYODULCE DOYP 12X200G;FRUCO SSA MAYODULCE DOYP 12X200G;UND;0.2;0.0002;0;12;7702050000000
1;2;586676;AXE DEO STI AP EXCITE 12X50G;AXE DEO STI AP EXCITE 12X50G;UND;0.05;0.00005;0;12;75035785
1;2;586688;AXE DEO ROLLON AP DARK TEMPTATION12X50ML;AXE DEO ROLLON AP DARK TEMPTATION12X50ML;UND;0.053;0.000053;0;12;78924574
1;2;586689;AXE DEO ROLLON AP EXCITE 12X50ML;AXE DEO ROLLON AP EXCITE 12X50ML;UND;0.053;0.000053;0;12;78929166
1;2;586695;AXE DEO AER AP GOLD TEMPT 12X90G/152ML;AXE DEO AER AP GOLD TEMPT 12X90G/152ML;UND;0.09;0.00009;0;12;7791290000000
1;2;586698;AXE DEO AER AP BLACK 12X90G;AXE DEO AER AP BLACK 12X90G;UND;0.09;0.00009;0;12;7791290000000
1;2;586704;AXE DEO AER COMP EXCITE 12X58G/90ML;AXE DEO AER COMP EXCITE 12X58G/90ML;UND;0.058;0.000058;0;12;7791290000000
1;3;587161;DOVE SH RECONSTRUCCION COMPLETA 12X200ML;DOVE SH RECONSTRUCCION COMPLETA 12X200ML;UND;0.206;0.000206;0;12;7891150000000
1;3;587184;DOVE SH OLEO NUTRICION 12X200ML;DOVE SH OLEO NUTRICION 12X200ML;UND;0.206;0.000206;0;12;7891150000000
1;3;587186;DOVE SH CONTROL CAIDA 12X200ML;DOVE SH CONTROL CAIDA 12X200ML;UND;0.206;0.000206;0;12;7891150000000
1;2;588517;DOVE DEO ROLLON ORIGINAL 12X50ML;DOVE DEO ROLLON ORIGINAL 12X50ML;UND;0.053;0.000053;0;12;78924468
1;2;588521;DOVE DEO STICK ORIGINAL 12X50G;DOVE DEO STICK ORIGINAL 12X50G;UND;0.05;0.00005;0;12;75027513
1;2;589109;REXONA DEO CLIN STRESS CONTROL 12X48G;REXONA DEO CLIN STRESS CONTROL 12X48G;UND;0.048;0.000048;0;12;79400476692
1;3;589908;SEDAL SH LISO PERF 12X340ML;SEDAL SH LISO PERF 12X340ML;UND;0.351;0.000351;0;12;7791290000000
1;3;590833;SEDAL SH LISO PERFECTO 12X650ML;SEDAL SH LISO PERFECTO 12X650ML;UND;0.671;0.000671;0;12;7791290000000
1;3;591782;VASENOL CR REC INTE HUM REST12X400ML;VASENOL CR REC INTE HUM REST12X400ML;UND;0.398;0.000398;0;12;7501060000000
1;3;591783;VASENOL CR HUMECTACION TOTAL12X400ML;VASENOL CR HUMECTACION TOTAL12X400ML;UND;0.4;0.0004;0;12;7501060000000
1;3;591784;VASENOL CR REC AV MANOS 12X75ML;VASENOL CR REC AV MANOS 12X75ML;UND;0.075;0.000075;0;12;7506310000000
1;3;591786;VASENOL CR RECUP INT HUMECT REST6X1L;VASENOL CR RECUP INT HUMECT REST6X1L;UND;0.995;0.000995;0;6;7501060000000
1;3;591787;VASENOL CR HUMECTACION TOTAL 6X1L;VASENOL CR HUMECTACION TOTAL 6X1L;UND;1;0.001;0;6;7501060000000
1;4;594008;KNORR CR CHAMPINON 12X64G;KNORR CR CHAMPINON 12X64G;UND;0.064;0.000064;0;12;7702050000000
1;4;594009;KNORR CR TOMATE 12X64G;KNORR CR TOMATE 12X64G;UND;0.064;0.000064;0;12;7702050000000
1;4;594010;KNORR CR CAMARONES 12X62G;KNORR CR CAMARONES 12X62G;UND;0.062;0.000062;0;12;7702050000000
1;4;594011;KNORR CR POLLO C/CHAMPINON 12X62G;KNORR CR POLLO C/CHAMPINON 12X62G;UND;0.062;0.000062;0;12;7702050000000
1;4;594012;KNORR CR ESPARRAGOS 12X68G;KNORR CR ESPARRAGOS 12X68G;UND;0.068;0.000068;0;12;7702050000000
1;4;594014;KNORR CR CHOCLO TIERNO 12X57G;KNORR CR CHOCLO TIERNO 12X57G;UND;0.057;0.000057;0;12;7702050000000
1;4;594015;KNORR CR POLLO 12X57G;KNORR CR POLLO 12X57G;UND;0.057;0.000057;0;12;7702050000000
1;4;594016;KNORR CR CEBOLLA 12X66G;KNORR CR CEBOLLA 12X66G;UND;0.066;0.000066;0;12;7702050000000
1;4;594017;KNORR SOPA MINESTRONE 12X64G;KNORR SOPA MINESTRONE 12X64G;UND;0.064;0.000064;0;12;7702050000000
1;4;594018;KNORR SOPA POLLO C/FIDEOS 12X64G;KNORR SOPA POLLO C/FIDEOS 12X64G;UND;0.064;0.000064;0;12;7702050000000
1;4;594019;KNORR SOPA COST C/FIDEOS 12X58G;KNORR SOPA COST C/FIDEOS 12X58G;UND;0.058;0.000058;0;12;7702050000000
1;4;594020;KNORR SOPA AJIACO CRIOLLA 12X51G;KNORR SOPA AJIACO CRIOLLA 12X51G;UND;0.051;0.000051;0;12;7702050000000
1;4;594021;KNORR SOPA SANCOCHO CRIOL 12X52G;KNORR SOPA SANCOCHO CRIOL 12X52G;UND;0.052;0.000052;0;12;7702050000000
1;4;594022;KNORR MEZCLA PREP SSA QUESO 12X33G;KNORR MEZCLA PREP SSA QUESO 12X33G;UND;0.033;0.000033;0;12;7702050000000
1;4;594023;KNORR MEZCLA PREP SALSA CHAMP 12X33G;KNORR MEZCLA PREP SALSA CHAMP 12X33G;UND;0.033;0.000033;0;12;7702050000000
1;4;594024;KNORR SSA BOLOGN MEZCLA 12X50G;KNORR SSA BOLOGN MEZCLA 12X50G;UND;0.05;0.00005;0;12;7702050000000
1;4;594025;KNORR SSA PREP GOULASH 12X57G;KNORR SSA PREP GOULASH 12X57G;UND;0.057;0.000057;0;12;7702050000000
1;4;594027;KNORR SSA NAPOLITANA MEZCLA 12X46G;KNORR SSA NAPOLITANA MEZCLA 12X46G;UND;0.046;0.000046;0;12;7702050000000
1;4;594028;KNORR SSA PREP BECHAMEL 12X40G;KNORR SSA PREP BECHAMEL 12X40G;UND;0.04;0.00004;0;12;7702050000000
1;3;594464;PONDS COMP MORENO 6X13G;PONDS COMP MORENO 6X13G;UND;0.013;0.000013;0;6;7702010000000
1;3;594466;PONDS COMP ARENA 6X13G;PONDS COMP ARENA 6X13G;UND;0.013;0.000013;0;6;7702010000000
1;3;594475;PONDS COMP CANELA 6X13G;PONDS COMP CANELA 6X13G;UND;0.013;0.000013;0;6;7702010000000
1;3;594480;PONDS CR S HUMECTANTE NUTRITIVA 12X50G;PONDS CR S HUMECTANTE NUTRITIVA 12X50G;UND;0.05;0.00005;0;12;7501060000000
1;3;594485;PONDS CR C PEPINO 12X195G;PONDS CR C PEPINO 12X195G;UND;0.195;0.000195;0;12;7501060000000
1;3;62674985;DOVE SH ANTICAS HIDRAT SUAV 6X2X370ML;DOVE SH ANTICAS HIDRAT SUAV 6X2X370ML;UND;0.766;0.000766;0;6;7702010000000
1;3;62676513;DOVE SH RECON COMPLT SUP 6X370ML+AC370ML;DOVE SH RECON COMPLT SUP 6X370ML+AC370ML;UND;0.747;0.000747;0;6;7702010000000
1;3;62676639;DOVE SH RECON COMPLT6X1.15L+AC370ML+PSM;DOVE SH RECON COMPLT6X1.15L+AC370ML+PSM;UND;1.547;0.001547;0;6;7702010000000
1;3;62677477;VASENOL CR REC AV MANOS 12X75ML;VASENOL CR REC AV MANOS 12X75ML;UND;0.075;0.000075;0;12;7506310000000
1;3;62678224;DOVE SH REC COM 6X370ML + SPR AC60 170ML;DOVE SH REC COM 6X370ML + SPR AC60 170ML;UND;0.551;0.000551;0;6;7702010000000
1;2;62678991;REXONA JAB ANTIB FRESH 12X6X110G;REXONA JAB ANTIB FRESH 12X6X110G;UND;0.66;0.00066;0;12;7702010000000
1;2;62679031;REXONA JAB ANTIB AVENA 12X6X110G;REXONA JAB ANTIB AVENA 12X6X110G;UND;0.66;0.00066;0;12;7702010000000
1;2;62679050;REXONA JAB ANTIB MIX 12X6X110G;REXONA JAB ANTIB MIX 12X6X110G;UND;0.66;0.00066;0;12;7702010000000
1;3;62679089;DOVE CR NUTRICION INTENSIVA 12X1L;DOVE CR NUTRICION INTENSIVA 12X1L;UND;1.133;0.001133;0;12;7506310000000
1;2;62679873;REXONA JAB MIX 6X12X110G;REXONA JAB MIX 6X12X110G;UND;1.32;0.00132;0;6;7702010000000
1;2;62679901;REXONA JAB ANTIBAC LIMPIEZA 6X12X110G;REXONA JAB ANTIBAC LIMPIEZA 6X12X110G;UND;1.32;0.00132;0;6;7702010000000
1;2;62682951;REXONA JAB ANTIB MIX 9X8X110G;REXONA JAB ANTIB MIX 9X8X110G;UND;0.88;0.00088;0;9;7702010000000
1;6;62687043;AROMATEL SUAVIZ FLORAL BOT 4X4L P3L LL4L;AROMATEL SUAVIZ FLORAL BOT 4X4L P3L LL4L;UND;3.92;0.00392;0;4;7702190000000
1;4;62690237;FRUCO MAY 6X600G + MOST 200G;FRUCO MAY 6X600G + MOST 200G;UND;0.8;0.0008;0;6;7702050000000
1;3;62693353;SAVITAL CR PEIN HIALURONICO 6X2X275ML;SAVITAL CR PEIN HIALURONICO 6X2X275ML;UND;0.542;0.000542;0;6;7702010000000
1;3;62694467;SAVITAL AC FUSION PROTEINAS 12X470ML;SAVITAL AC FUSION PROTEINAS 12X470ML;UND;0.461;0.000461;0;12;7702010000000
1;3;62694469;SAVITAL SH FUSION PROTEINAS 12X490ML;SAVITAL SH FUSION PROTEINAS 12X490ML;UND;0.505;0.000505;0;12;7702010000000
1;4;62696829;FRUCO SSA AJI 24X157ML;FRUCO SSA AJI 24X157ML;UND;0.172;0.000172;0;24;7702050000000
1;2;62697608;DOVE DEO ROL AP COCO 12X50ML;DOVE DEO ROL AP COCO 12X50ML;UND;0.053;0.000053;0;12;78924482
1;2;62697609;DOVE FM DEO ROL INVISIBLE DRY 12X50ML;DOVE FM DEO ROL INVISIBLE DRY 12X50ML;UND;0.053;0.000053;0;12;78933354
1;2;62697614;DOVE DEO ROL AP ORQUIDEA 12X50ML;DOVE DEO ROL AP ORQUIDEA 12X50ML;UND;0.053;0.000053;0;12;75077341
1;2;62697616;DOVE DEO ROL AP ORIGINAL 12X50ML;DOVE DEO ROL AP ORIGINAL 12X50ML;UND;0.053;0.000053;0;12;78924468
1;2;62697624;DOVE DEO ROL AP CALENDULA 12X50ML;DOVE DEO ROL AP CALENDULA 12X50ML;UND;0.053;0.000053;0;12;78928503
1;3;62697700;EGO FOR MEN SH BLACK RE 12X400ML;EGO FOR MEN SH BLACK RE 12X400ML;UND;0.408;0.000408;0;12;7702010000000
1;6;62699656;FAB DT PVO ULTRA 112X100G;FAB DT PVO ULTRA 112X100G;UND;0.1;0.0001;0;112;7702190000000
1;6;62699657;FAB DT PVO ULTRA 54X225G;FAB DT PVO ULTRA 54X225G;UND;0.225;0.000225;0;54;7702190000000
1;6;62699658;FAB DT PVO ULTRA 30X450G;FAB DT PVO ULTRA 30X450G;UND;0.45;0.00045;0;30;7702190000000
1;6;62699659;FAB DT PVO ULTRA 18X800G;FAB DT PVO ULTRA 18X800G;UND;0.8;0.0008;0;18;7702190000000
1;6;62699660;FAB DT PVO ULTRA 8X2KG;FAB DT PVO ULTRA 8X2KG;UND;2;0.002;0;8;7702190000000
1;6;62699661;FAB DT PVO ULTRA 6X3KG;FAB DT PVO ULTRA 6X3KG;UND;3;0.003;0;6;7702190000000
1;6;62699662;FAB DT PVO ULTRA 3X3.5KG PR ESP;FAB DT PVO ULTRA 3X3.5KG PR ESP;UND;3.5;0.0035;0;3;7702190000000
1;6;62699663;FAB DT PVO ULTRA 3X4KG;FAB DT PVO ULTRA 3X4KG;UND;4;0.004;0;3;7702190000000
1;6;62699664;FAB DT PVO ULTRA 3X4.5KG;FAB DT PVO ULTRA 3X4.5KG;UND;4.5;0.0045;0;3;7702190000000
1;6;62699665;FAB DT PVO ULTRA 3X5KG PR ESP;FAB DT PVO ULTRA 3X5KG PR ESP;UND;5;0.005;0;3;7702190000000
1;6;62699666;FAB DT PVO ULTRA 3X6KG;FAB DT PVO ULTRA 3X6KG;UND;6;0.006;0;3;7702190000000
1;6;62699667;FAB DT PVO ULTRA COLOR 30X450G;FAB DT PVO ULTRA COLOR 30X450G;UND;0.45;0.00045;0;30;7702190000000
1;6;62699668;FAB DT PVO ULTRA COLOR 18X800G;FAB DT PVO ULTRA COLOR 18X800G;UND;0.8;0.0008;0;18;7702190000000
1;6;62699669;FAB DT PVO ULTRA COLOR 8X2KG;FAB DT PVO ULTRA COLOR 8X2KG;UND;2;0.002;0;8;7702190000000
1;6;62699670;FAB DT PVO ULTRA COLOR 3X4KG;FAB DT PVO ULTRA COLOR 3X4KG;UND;4;0.004;0;3;7702190000000
1;6;62699671;FAB DT PVO ULTRA COLOR 3X6KG;FAB DT PVO ULTRA COLOR 3X6KG;UND;6;0.006;0;3;7702190000000
1;6;62711573;FAB DT LIQ ULTRA DP 12X300ML;FAB DT LIQ ULTRA DP 12X300ML;UND;0.311;0.000311;0;12;7702190000000
